SusanS, 12, f, w, 12, utica, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
EH	1	THERE	668.0	1848.0	171.023	170.986	171.096	0.11	24	6	4	2	3	0			665.0	1843.0	668.0	1848.0	670.0	1847.0	670.0	1851.0	671.0	1858.0	4	
AY	1	I	787.0	1554.0	171.719	171.708	171.779	0.071	41	0	0	0	0	0		m	786.0	1553.0	776.0	1548.0	757.0	1536.0	738.0	1513.0	726.0	1466.0	4	
AH	0	WAS	550.0	1212.0	171.826	171.809	171.859	0.05	6	3	4	2	9	0			553.0	1190.0	550.0	1212.0	541.0	1258.0	525.0	1286.0	510.0	1293.0	5	
AO	0	ALREADY	730.0	1575.0	171.946	171.929	171.979	0.05	64	6	4	2	0	2			717.0	1568.0	730.0	1575.0	735.0	1578.0	735.0	1583.0	732.0	1590.0	5	
IY	0	ALREADY	385.0	2383.0	172.095	172.058	172.168	0.11	12	0	0	0	3	0			410.0	2311.0	384.0	2387.0	388.0	2416.0	395.0	2390.0	401.0	2172.0	4	
EH	1	THERE	666.0	2017.0	172.295	172.218	172.449	0.231	24	6	4	2	3	0			659.0	1950.0	667.0	2018.0	655.0	1968.0	633.0	1862.0	590.0	1757.0	5	
OW	1	SO	680.0	1416.0	173.077	173.058	173.218	0.16	63	0	0	0	3	0			726.0	1375.0	719.0	1267.0	703.0	1217.0	685.0	1145.0	636.0	1014.0	5	
IY	1	WE	393.0	2385.0	173.348	173.318	173.407	0.089	12	0	0	0	9	0			391.0	2105.0	393.0	2401.0	395.0	2514.0	437.0	2244.0	782.0	2242.0	4	
AA	1	SHOPPING	889.0	1595.0	173.885	173.845	173.966	0.121	5	1	1	1	5	1			852.0	1636.0	893.0	1590.0	923.0	1553.0	928.0	1530.0	864.0	1464.0	4	
AY	1	WHILE	867.0	1411.0	174.238	174.206	174.285	0.079	41	5	4	2	9	0		m	827.0	1331.0	866.0	1401.0	864.0	1412.0	852.0	1407.0	835.0	1404.0	4	
IY	1	HE	461.0	2642.0	174.456	174.436	174.495	0.059	12	0	0	0	0	0			449.0	2744.0	462.0	2627.0	462.0	2491.0	436.0	2346.0	412.0	2088.0	3	
AE	1	AT	579.0	1605.0	174.639	174.615	174.686	0.071	3	1	4	1	0	0			571.0	1524.0	580.0	1610.0	601.0	1655.0	635.0	1700.0	647.0	1705.0	5	
AA	1	HOCKEY	939.0	1527.0	174.906	174.876	174.965	0.089	5	1	6	1	0	1			929.0	1471.0	939.0	1532.0	926.0	1590.0	903.0	1630.0	866.0	1666.0	5	
IY	0	HOCKEY	392.0	2663.0	175.073	175.056	175.106	0.05	12	0	0	0	6	0			400.0	2675.0	392.0	2663.0	393.0	2662.0	403.0	2617.0	406.0	2456.0	4	
EH	1	NEVER	719.0	1638.0	178.491	178.448	178.578	0.13	2	3	2	2	4	1			774.0	1675.0	709.0	1627.0	657.0	1553.0	602.0	1519.0	574.0	1544.0	5	
ER	0	NEVER	663.0	1571.0	178.684	178.667	178.718	0.051	94	0	0	0	1	0			644.0	1552.0	668.0	1577.0	696.0	1609.0	709.0	1628.0	711.0	1634.0	5	
EH	1	THERE	634.0	1805.0	178.87	178.847	178.917	0.07	24	6	4	2	3	0			622.0	1783.0	636.0	1807.0	650.0	1826.0	646.0	1838.0	623.0	1834.0	4	
AY	1	I'VE	712.0	1720.0	182.24	182.209	182.289	0.08	41	3	2	2	0	0		m	727.0	1738.0	723.0	1718.0	693.0	1738.0	643.0	1741.0	575.0	1646.0	5	
AH	0	BEEN	668.0	1682.0	182.39	182.37	182.43	0.06	6	4	4	2	1	0			657.0	1682.0	670.0	1681.0	682.0	1668.0	682.0	1660.0	667.0	1658.0	4	
AO	1	ALBANY	877.0	1257.0	182.626	182.58	182.719	0.139	53	5	4	2	0	5			887.0	1304.0	873.0	1249.0	849.0	1229.0	845.0	1222.0	820.0	1215.0	6	
IY	0	ALBANY	583.0	2839.0	182.972	182.909	183.099	0.19	12	0	0	0	4	0			613.0	2556.0	580.0	2865.0	584.0	2906.0	559.0	3170.0	429.0	3140.0	3	
EH	1	SCHENECTADY	852.0	1775.0	184.051	184.028	184.097	0.069	2	1	6	1	4	5			791.0	1761.0	856.0	1779.0	879.0	1847.0	885.0	1880.0	844.0	1887.0	5	
IY	0	SCHENECTADY	473.0	2383.0	184.298	184.258	184.377	0.119	12	0	0	0	3	0			457.0	2265.0	475.0	2394.0	501.0	2435.0	540.0	2425.0	573.0	2356.0	4	
AY	1	I'VE	722.0	1975.0	184.402	184.377	184.447	0.07	41	3	2	2	0	0		m	716.0	2032.0	722.0	1961.0	718.0	1900.0	704.0	1849.0	667.0	1819.0	4	
EH	1	NEVER	637.0	1573.0	184.524	184.507	184.557	0.05	2	3	2	2	4	1			625.0	1571.0	637.0	1573.0	656.0	1583.0	662.0	1586.0	663.0	1587.0	5	
ER	0	NEVER	581.0	1583.0	184.61	184.587	184.657	0.07	94	0	0	0	1	0			591.0	1572.0	579.0	1584.0	568.0	1589.0	551.0	1565.0	527.0	1518.0	5	
AY	1	I'VE	737.0	1613.0	185.057	185.027	185.138	0.111	41	3	2	2	0	0		s	735.0	1631.0	711.0	1642.0	688.0	1658.0	653.0	1700.0	581.0	1707.0	4	
AH	0	BEEN	766.0	1598.0	185.234	185.217	185.267	0.05	6	4	4	2	1	0			739.0	1580.0	766.0	1598.0	797.0	1620.0	804.0	1623.0	793.0	1617.0	5	
AO	1	ALBANY	842.0	1255.0	185.448	185.428	185.487	0.059	53	5	4	2	0	5			837.0	1259.0	843.0	1255.0	847.0	1253.0	843.0	1249.0	837.0	1239.0	6	
IY	0	ALBANY	559.0	2929.0	185.771	185.707	185.898	0.191	12	0	0	0	4	0			569.0	2873.0	557.0	2932.0	552.0	2922.0	542.0	2833.0	501.0	2761.0	3	
AE	1	BASKETBALL	649.0	2108.0	187.729	187.679	187.829	0.15	39	3	4	1	1	5			586.0	2085.0	655.0	2095.0	690.0	1993.0	708.0	1911.0	716.0	1808.0	5	
AO	2	BASKETBALL	695.0	1185.0	188.051	188.008	188.138	0.13	53	5	4	2	1	0			610.0	1105.0	706.0	1202.0	723.0	1245.0	700.0	1237.0	619.0	1240.0	5	
EY	1	GAME	561.0	2704.0	188.323	188.228	188.418	0.19	21	4	1	2	6	0			549.0	2573.0	560.0	2167.0	561.0	2704.0	559.0	2703.0	565.0	2667.0	5	
ER	0	FOR	585.0	1774.0	188.986	188.952	189.053	0.101	94	0	0	0	1	0			588.0	1743.0	584.0	1775.0	577.0	1771.0	568.0	1720.0	563.0	1607.0	4	
AA	1	PROCTOR	794.0	1532.0	189.266	189.223	189.353	0.13	5	1	6	1	8	4			783.0	1568.0	798.0	1532.0	823.0	1549.0	816.0	1600.0	737.0	1683.0	5	
ER	0	PROCTOR	610.0	1676.0	189.536	189.483	189.642	0.159	94	0	0	0	3	0			614.0	1684.0	610.0	1673.0	596.0	1664.0	569.0	1691.0	552.0	1745.0	6	
EY	1	PLAYOFFS	660.0	1673.0	190.389	190.377	190.556	0.179	21	0	0	0	8	1			645.0	1929.0	604.0	2153.0	600.0	2245.0	646.0	2096.0	708.0	1897.0	4	
ER	0	FOR	536.0	1597.0	194.062	194.042	194.103	0.061	94	0	0	0	1	0			553.0	1536.0	533.0	1604.0	518.0	1662.0	515.0	1729.0	502.0	1818.0	5	
AH	1	SOMETHING	697.0	1361.0	194.2	194.183	194.233	0.05	6	4	1	2	3	4			680.0	1393.0	697.0	1361.0	734.0	1315.0	750.0	1279.0	738.0	1252.0	5	
EH	1	ELSE	637.0	1921.0	194.449	194.422	194.503	0.081	2	5	4	2	0	3			603.0	2154.0	640.0	1904.0	679.0	1749.0	739.0	1676.0	789.0	1600.0	5	
AY	1	I	761.0	1587.0	195.816	195.808	195.867	0.059	41	0	0	0	0	0		m	757.0	1581.0	736.0	1581.0	706.0	1587.0	663.0	1592.0	632.0	1588.0	4	
OW	1	DON'T	615.0	1536.0	195.895	195.888	195.938	0.05	62	4	4	2	3	0			615.0	1536.0	615.0	1530.0	612.0	1506.0	605.0	1461.0	598.0	1423.0	5	
IH	1	REALLY	563.0	1573.0	196.078	196.058	196.118	0.06	1	5	4	2	7	1			566.0	1590.0	563.0	1571.0	564.0	1560.0	565.0	1552.0	567.0	1544.0	5	
IY	0	REALLY	517.0	1597.0	196.221	196.158	196.348	0.19	12	0	0	0	7	0			541.0	1801.0	504.0	1535.0	452.0	1126.0	426.0	1140.0	405.0	1176.0	6	
EH	1	REMEMBER	632.0	1681.0	196.544	196.517	196.598	0.081	2	4	1	2	2	4			628.0	1658.0	632.0	1682.0	630.0	1696.0	623.0	1712.0	615.0	1739.0	4	
AY	1	I'VE	970.0	1733.0	199.701	199.693	199.833	0.14	41	3	2	2	0	0			920.0	1809.0	870.0	1867.0	802.0	1986.0	759.0	2104.0	675.0	2171.0	4	
AH	0	BEEN	722.0	1694.0	200.039	200.013	200.092	0.079	6	4	4	2	1	0			700.0	1685.0	727.0	1694.0	750.0	1691.0	741.0	1691.0	712.0	1698.0	4	
EH	1	THERE	593.0	2031.0	200.375	200.272	200.582	0.31	24	6	4	2	3	0			595.0	2120.0	592.0	2013.0	594.0	1904.0	584.0	1797.0	572.0	1772.0	5	
IH	0	BECAUSE	451.0	2069.0	204.724	204.707	204.757	0.05	1	1	6	1	1	1			447.0	2044.0	451.0	2069.0	465.0	2137.0	534.0	2183.0	514.0	2131.0	5	
AY	1	I	749.0	1830.0	204.947	204.897	205.007	0.11	41	0	0	0	0	0		s	653.0	1644.0	732.0	1758.0	748.0	1862.0	729.0	1970.0	721.0	2091.0	4	
AE	1	HAD	708.0	1978.0	205.063	205.036	205.117	0.081	3	1	4	2	0	0			710.0	2029.0	707.0	1973.0	697.0	1894.0	659.0	1805.0	598.0	1677.0	4	
AY	1	LIKE	671.0	1636.0	205.212	205.206	205.296	0.09	47	1	6	1	7	0			645.0	1769.0	586.0	1937.0	561.0	2125.0	606.0	2329.0	755.0	2554.0	4	
AO	1	FOUR	566.0	805.0	205.479	205.446	205.546	0.1	64	6	4	2	1	0			540.0	799.0	570.0	808.0	594.0	876.0	599.0	986.0	596.0	1095.0	6	
EY	1	DAYS	560.0	2122.0	205.652	205.636	205.777	0.141	21	3	4	2	3	0			557.0	2201.0	528.0	2344.0	471.0	2424.0	432.0	2296.0	425.0	2094.0	4	
AO	1	OFF	808.0	1445.0	205.866	205.826	205.946	0.12	53	3	2	1	0	0			744.0	1499.0	814.0	1443.0	840.0	1430.0	833.0	1409.0	823.0	1397.0	4	
ER	0	FOR	571.0	1617.0	207.754	207.707	207.848	0.141	94	0	0	0	1	0			580.0	1569.0	571.0	1619.0	562.0	1630.0	560.0	1645.0	555.0	1618.0	5	
AY	1	LIKE	678.0	1326.0	207.922	207.878	208.008	0.13	47	1	6	1	7	0			645.0	1264.0	678.0	1340.0	667.0	1554.0	603.0	1877.0	535.0	2148.0	5	
UW	1	TWO	433.0	1415.0	208.194	208.187	208.238	0.051	73	0	0	0	3	0			433.0	1415.0	422.0	1380.0	412.0	1376.0	408.0	1439.0	414.0	1521.0	6	
EY	1	DAYS	612.0	2225.0	208.339	208.287	208.507	0.22	21	3	4	2	3	0			611.0	2219.0	575.0	2382.0	523.0	2511.0	505.0	2600.0	455.0	2497.0	4	
AE	1	AND	611.0	2654.0	209.713	209.563	210.013	0.45	3	4	4	2	0	3			606.0	2740.0	608.0	2592.0	599.0	2241.0	706.0	1912.0	680.0	1774.0	5	
IY	0	THE	417.0	2856.0	213.546	213.372	213.893	0.521	12	0	0	0	3	0			432.0	2807.0	414.0	2872.0	405.0	2767.0	396.0	2943.0	408.0	2809.0	4	
EH	1	SECOND	778.0	1773.0	214.195	214.172	214.242	0.07	2	1	6	1	3	1			755.0	1747.0	783.0	1778.0	805.0	1806.0	809.0	1840.0	793.0	1893.0	4	
AH	0	SECOND	622.0	2203.0	214.339	214.322	214.372	0.05	6	4	4	2	6	0			610.0	2225.0	622.0	2203.0	632.0	2152.0	620.0	2094.0	604.0	2057.0	5	
AY	1	TIME	800.0	1863.0	214.519	214.492	214.612	0.12	41	4	1	2	3	0		m	800.0	1863.0	797.0	1882.0	790.0	1929.0	759.0	1943.0	710.0	1863.0	4	
AY	1	I	649.0	1868.0	214.67	214.643	214.772	0.129	41	0	0	0	0	0		s	644.0	1793.0	648.0	1885.0	616.0	1855.0	576.0	1692.0	555.0	1509.0	5	
EH	1	WENT	876.0	1670.0	214.922	214.872	215.022	0.15	2	4	4	2	9	3			845.0	1530.0	877.0	1671.0	863.0	1674.0	873.0	1703.0	838.0	1735.0	6	
IY	1	ME	422.0	3050.0	217.562	217.522	217.642	0.12	12	0	0	0	2	0			430.0	3074.0	421.0	3038.0	429.0	3018.0	469.0	3087.0	597.0	2917.0	3	
AY	1	MY	785.0	1840.0	217.744	217.721	217.812	0.091	41	0	0	0	2	0			779.0	1824.0	756.0	1900.0	672.0	2031.0	608.0	2143.0	558.0	2260.0	5	
AE	1	GRANDPARENTS	611.0	2132.0	217.944	217.911	218.011	0.1	33	4	1	2	8	5			602.0	2129.0	613.0	2131.0	619.0	2131.0	614.0	2152.0	618.0	2151.0	4	
EH	2	GRANDPARENTS	574.0	2000.0	218.174	218.141	218.241	0.1	2	6	4	2	1	1			570.0	2026.0	574.0	1995.0	574.0	1966.0	565.0	1970.0	563.0	1954.0	5	
AY	1	MY	624.0	1564.0	218.474	218.472	218.541	0.069	41	0	0	0	2	0		m	603.0	1584.0	582.0	1502.0	547.0	1358.0	521.0	1300.0	510.0	1228.0	6	
AY	1	MY	958.0	1635.0	219.276	219.172	219.381	0.209	41	0	0	0	2	0		m	915.0	1607.0	925.0	1610.0	960.0	1636.0	877.0	1606.0	891.0	1583.0	4	
AA	1	MOM	648.0	1019.0	219.499	219.442	219.612	0.17	5	4	1	2	2	0			676.0	1067.0	649.0	1021.0	677.0	1087.0	688.0	1260.0	676.0	1260.0	6	
AY	1	LIKE	704.0	1557.0	222.093	222.024	222.175	0.151	47	1	6	1	7	0			657.0	1113.0	670.0	1269.0	695.0	1682.0	609.0	1968.0	547.0	2239.0	5	
AH	0	IT	546.0	1419.0	223.135	223.118	223.168	0.05	6	1	4	1	0	0			559.0	1424.0	546.0	1419.0	528.0	1410.0	511.0	1381.0	502.0	1354.0	6	
AH	1	ONE	650.0	1217.0	223.471	223.438	223.538	0.1	6	4	4	2	9	0			634.0	1230.0	649.0	1215.0	636.0	1192.0	622.0	1181.0	607.0	1204.0	5	
AY	1	SCIENCE	947.0	1770.0	223.734	223.747	223.847	0.1	41	0	0	0	3	1			717.0	2005.0	645.0	2144.0	621.0	2255.0	616.0	2360.0	605.0	2438.0	4	
IY	1	MUSEUMS	543.0	2372.0	224.454	224.418	224.527	0.109	11	0	0	0	3	1			489.0	2179.0	550.0	2397.0	587.0	2520.0	616.0	2457.0	632.0	2281.0	4	
AY	1	I	756.0	1672.0	224.687	224.637	224.737	0.1	41	0	0	0	0	0		m	635.0	1439.0	713.0	1386.0	756.0	1672.0	755.0	1685.0	715.0	1639.0	5	
ER	0	REMEMBER	551.0	1246.0	225.057	225.037	225.098	0.061	94	0	0	0	1	0			548.0	1267.0	551.0	1241.0	552.0	1172.0	545.0	1108.0	533.0	1062.0	6	
IH	1	REALLY	537.0	1555.0	225.435	225.418	225.468	0.05	1	5	4	2	7	1			536.0	1573.0	537.0	1555.0	543.0	1523.0	545.0	1501.0	545.0	1474.0	5	
IY	0	REALLY	545.0	1856.0	225.525	225.498	225.578	0.08	12	0	0	0	7	0			541.0	1670.0	544.0	1875.0	519.0	2133.0	549.0	2375.0	792.0	2661.0	4	
AO	1	CALLED	875.0	1171.0	225.725	225.698	225.778	0.08	53	5	4	2	6	3			892.0	1176.0	872.0	1171.0	836.0	1182.0	802.0	1189.0	771.0	1189.0	4	
AY	1	I	784.0	1533.0	233.287	233.252	233.322	0.07	41	0	0	0	0	0		m	730.0	1634.0	772.0	1587.0	784.0	1533.0	799.0	1478.0	819.0	1434.0	5	
AE	1	HAVE	704.0	1994.0	233.668	233.651	233.701	0.05	3	3	2	2	0	0			713.0	2013.0	704.0	1994.0	695.0	1917.0	683.0	1883.0	659.0	1921.0	5	
AY	1	MY	778.0	1720.0	237.278	237.271	237.381	0.11	41	0	0	0	2	0			714.0	1884.0	632.0	2095.0	613.0	2244.0	613.0	2346.0	592.0	2421.0	5	
AE	1	AUNT	577.0	2694.0	237.424	237.381	237.511	0.13	33	4	4	2	0	3			569.0	2373.0	581.0	2698.0	610.0	2673.0	597.0	2567.0	590.0	2269.0	5	
AH	1	UNCLE	612.0	1327.0	237.691	237.661	237.751	0.09	6	4	6	2	0	4			633.0	1392.0	608.0	1322.0	577.0	1272.0	560.0	1114.0	584.0	1137.0	6	
AY	1	LIVE	634.0	1440.0	237.969	237.95	238.011	0.061	41	3	2	2	7	0		m	614.0	1322.0	630.0	1400.0	626.0	1459.0	595.0	1459.0	559.0	1434.0	4	
EH	1	THERE	703.0	1795.0	238.137	238.11	238.19	0.08	24	6	4	2	3	0			678.0	1754.0	704.0	1798.0	714.0	1825.0	718.0	1830.0	724.0	1838.0	4	
AY	1	I'VE	718.0	1827.0	238.208	238.22	238.281	0.061	41	3	2	2	0	0		m	710.0	1841.0	705.0	1839.0	689.0	1810.0	652.0	1758.0	615.0	1728.0	4	
AH	0	BEEN	681.0	1453.0	238.367	238.35	238.4	0.05	6	4	4	2	1	0			651.0	1441.0	681.0	1453.0	729.0	1470.0	766.0	1483.0	778.0	1495.0	5	
AA	1	LOT	739.0	1343.0	238.714	238.66	238.821	0.161	5	1	4	1	7	0			723.0	1348.0	742.0	1343.0	824.0	1445.0	867.0	1544.0	842.0	1673.0	4	
AY	1	TIMES	696.0	1746.0	239.013	238.99	239.09	0.1	41	4	1	2	3	3		s	695.0	1719.0	658.0	1836.0	613.0	1933.0	614.0	1996.0	590.0	2042.0	4	
ER	1	MYRTLE	616.0	1587.0	247.749	247.722	247.803	0.081	94	1	4	1	2	1			606.0	1556.0	617.0	1589.0	629.0	1622.0	628.0	1662.0	598.0	1675.0	6	
IY	1	BEACH	512.0	2676.0	248.009	247.972	248.082	0.11	11	2	5	1	1	0			523.0	2637.0	511.0	2679.0	473.0	2706.0	443.0	2718.0	503.0	2497.0	4	
AH	0	A	520.0	1604.0	248.299	248.282	248.332	0.05	6	0	0	0	0	0			512.0	1610.0	520.0	1604.0	520.0	1591.0	490.0	1587.0	457.0	1610.0	5	
IH	1	BIG	617.0	1882.0	248.419	248.392	248.472	0.08	1	1	6	2	1	0			602.0	1808.0	617.0	1889.0	600.0	1977.0	566.0	2061.0	542.0	2152.0	4	
AH	1	ONE	714.0	1214.0	248.642	248.612	248.703	0.091	6	4	4	2	9	0			721.0	1114.0	712.0	1228.0	694.0	1295.0	680.0	1372.0	619.0	1421.0	5	
OW	1	OVER	610.0	970.0	248.936	248.923	249.002	0.079	62	3	2	2	0	1			611.0	970.0	597.0	967.0	568.0	959.0	554.0	964.0	557.0	1018.0	6	
ER	0	OVER	524.0	1539.0	249.072	249.052	249.112	0.06	94	0	0	0	1	0			532.0	1483.0	524.0	1546.0	517.0	1621.0	499.0	1656.0	475.0	1623.0	5	
EY	1	BREAK	634.0	1844.0	249.546	249.492	249.703	0.211	21	1	6	1	8	0			628.0	1823.0	624.0	1957.0	586.0	2173.0	525.0	2204.0	514.0	2431.0	5	
AO	1	FLORIDA	607.0	1089.0	250.895	250.875	250.935	0.06	5	6	4	2	8	2			619.0	1122.0	607.0	1093.0	613.0	1134.0	616.0	1162.0	615.0	1195.0	5	
AH	0	FLORIDA	795.0	1491.0	251.151	251.085	251.284	0.199	6	0	0	0	3	0			771.0	1494.0	795.0	1491.0	782.0	1523.0	789.0	1593.0	770.0	1559.0	4	
AA	1	LOT	826.0	1495.0	257.072	257.052	257.112	0.06	5	1	4	1	7	0			802.0	1469.0	828.0	1497.0	844.0	1502.0	841.0	1499.0	829.0	1498.0	4	
IY	1	PEOPLE	480.0	2377.0	257.261	257.231	257.322	0.091	11	1	1	1	1	1			550.0	2299.0	485.0	2392.0	504.0	2457.0	523.0	2390.0	476.0	2322.0	3	
AH	0	PEOPLE	477.0	916.0	257.388	257.371	257.421	0.05	6	5	4	2	1	0			484.0	938.0	477.0	916.0	460.0	887.0	447.0	881.0	431.0	868.0	6	
EY	1	MAIN	591.0	2219.0	259.056	259.044	259.223	0.179	21	4	4	2	2	0			565.0	2592.0	531.0	2728.0	510.0	2787.0	497.0	2346.0	596.0	2553.0	5	
UW	1	CRUISE	448.0	1287.0	259.431	259.424	259.543	0.119	73	3	4	2	8	0			439.0	1257.0	428.0	1197.0	427.0	1167.0	426.0	1225.0	415.0	1231.0	5	
EY	1	PLACE	621.0	1718.0	259.776	259.763	259.853	0.09	21	3	4	1	8	0			609.0	1794.0	568.0	2019.0	515.0	2191.0	458.0	2322.0	438.0	2460.0	4	
AY	1	LIKE	689.0	1565.0	260.09	260.083	260.143	0.06	47	1	6	1	7	0			682.0	1649.0	641.0	1822.0	583.0	2027.0	528.0	2238.0	475.0	2349.0	4	
ER	0	ARUBA	547.0	1232.0	260.297	260.234	260.424	0.19	94	0	0	0	0	2			603.0	1266.0	551.0	1236.0	505.0	1231.0	567.0	1288.0	465.0	1369.0	5	
UW	1	ARUBA	432.0	1019.0	260.454	260.424	260.513	0.089	72	1	1	2	7	1			453.0	1104.0	430.0	1013.0	406.0	910.0	379.0	816.0	373.0	912.0	6	
AH	0	ARUBA	728.0	1280.0	260.633	260.573	260.753	0.18	6	0	0	0	1	0			716.0	1274.0	730.0	1281.0	771.0	1313.0	838.0	1324.0	869.0	1219.0	4	
AE	1	THAT'S	783.0	1495.0	262.501	262.484	262.534	0.05	3	1	4	1	3	3			776.0	1484.0	783.0	1495.0	782.0	1512.0	776.0	1508.0	775.0	1504.0	4	
AW	1	ABOUT	599.0	1645.0	262.666	262.654	262.704	0.05	42	1	4	1	1	0			599.0	1645.0	606.0	1647.0	621.0	1652.0	633.0	1657.0	642.0	1657.0	5	
AO	1	ALL	728.0	1349.0	262.976	262.953	263.023	0.07	53	5	4	2	0	0			679.0	1355.0	731.0	1346.0	742.0	1328.0	735.0	1310.0	731.0	1310.0	5	
AA	1	NOT	976.0	1623.0	268.71	268.683	268.763	0.08	5	1	4	1	4	0			938.0	1616.0	977.0	1624.0	990.0	1639.0	979.0	1641.0	930.0	1623.0	4	
AY	1	I	682.0	1833.0	268.96	268.934	269.003	0.069	41	0	0	0	0	0		s	666.0	1754.0	682.0	1819.0	672.0	1898.0	632.0	1981.0	596.0	2025.0	4	
OW	1	KNOW	625.0	1560.0	269.109	269.084	269.183	0.099	63	0	0	0	4	0			606.0	1597.0	652.0	1473.0	708.0	1369.0	785.0	1288.0	764.0	1147.0	5	
AH	1	OF	640.0	1060.0	269.25	269.183	269.383	0.2	6	3	2	2	0	0			638.0	1038.0	641.0	1064.0	661.0	1158.0	662.0	1213.0	640.0	1200.0	5	
AA	1	NOT	939.0	1572.0	277.059	277.026	277.126	0.1	5	1	4	1	4	0			844.0	1579.0	948.0	1568.0	919.0	1501.0	850.0	1423.0	845.0	1456.0	4	
IH	0	TO	506.0	1948.0	277.479	277.455	277.526	0.071	1	0	0	0	3	0			689.0	2067.0	489.0	1935.0	442.0	1901.0	419.0	1893.0	410.0	1852.0	5	
UW	1	DO	511.0	1837.0	277.602	277.595	277.845	0.25	73	0	0	0	3	0			558.0	1762.0	560.0	1498.0	556.0	1193.0	581.0	1010.0	575.0	1238.0	5	
UW	1	MOVIES	487.0	727.0	278.105	278.065	278.186	0.121	72	3	2	2	2	1			482.0	699.0	490.0	736.0	520.0	790.0	539.0	938.0	524.0	948.0	6	
IY	0	MOVIES	514.0	2570.0	278.355	278.275	278.515	0.24	11	3	4	2	1	0			514.0	2481.0	513.0	2574.0	516.0	2589.0	507.0	2577.0	483.0	2505.0	4	
AE	1	HAVE	664.0	1946.0	279.592	279.575	279.626	0.051	3	3	2	2	0	0			664.0	1990.0	664.0	1935.0	662.0	1856.0	657.0	1745.0	650.0	1646.0	4	
AA	1	LOT	902.0	1506.0	279.809	279.775	279.876	0.101	5	1	4	1	7	0			867.0	1502.0	904.0	1506.0	903.0	1520.0	855.0	1563.0	804.0	1592.0	4	
EH	1	RESTAURANTS	801.0	1613.0	280.032	280.005	280.085	0.08	2	3	4	1	7	5			798.0	1688.0	802.0	1607.0	829.0	1571.0	846.0	1550.0	827.0	1539.0	4	
AH	0	GOOD	539.0	1513.0	281.416	281.396	281.456	0.06	6	1	4	2	6	0			527.0	1510.0	540.0	1511.0	550.0	1494.0	567.0	1481.0	585.0	1460.0	6	
AW	1	ABOUT	792.0	1405.0	281.641	281.606	281.785	0.179	42	1	4	1	1	0			795.0	1406.0	821.0	1409.0	811.0	1370.0	756.0	1267.0	715.0	1181.0	5	
AE	1	ITALIAN	609.0	1972.0	282.556	282.512	282.643	0.131	39	5	4	2	3	1			622.0	2096.0	607.0	1948.0	610.0	1840.0	620.0	1706.0	597.0	1669.0	4	
ER	0	RESTAURANTS	697.0	1595.0	283.109	283.062	283.202	0.14	94	0	0	0	3	1			610.0	1625.0	702.0	1593.0	747.0	1569.0	788.0	1502.0	792.0	1501.0	5	
AH	0	A	412.0	1170.0	283.479	283.462	283.513	0.051	6	0	0	0	0	0			409.0	1166.0	413.0	1171.0	423.0	1184.0	417.0	1171.0	467.0	1197.0	6	
AA	1	LOT	864.0	1465.0	283.776	283.743	283.842	0.099	5	1	4	1	7	0			835.0	1394.0	866.0	1474.0	865.0	1515.0	838.0	1559.0	767.0	1602.0	4	
AY	1	I	722.0	1646.0	288.597	288.568	288.627	0.059	41	0	0	0	0	0		m	861.0	2231.0	697.0	1657.0	722.0	1646.0	702.0	1602.0	671.0	1577.0	4	
OW	1	KNOW	715.0	1336.0	288.819	288.798	288.948	0.15	63	0	0	0	4	0			742.0	1313.0	747.0	1222.0	701.0	1142.0	645.0	1121.0	598.0	1067.0	5	
AE	1	HAVE	601.0	2128.0	289.1	289.077	289.147	0.07	3	3	2	2	0	0			601.0	2162.0	601.0	2124.0	599.0	2080.0	595.0	2013.0	588.0	1899.0	4	
IY	0	MINI	499.0	2091.0	289.324	289.267	289.437	0.17	12	0	0	0	4	0			543.0	2014.0	499.0	2108.0	488.0	2451.0	456.0	2699.0	463.0	2572.0	4	
AA	1	GOLFING	808.0	1228.0	289.538	289.478	289.658	0.18	5	5	4	2	6	4			750.0	1289.0	808.0	1220.0	796.0	1172.0	777.0	1210.0	731.0	1217.0	5	
IH	0	GOLFING	609.0	1667.0	289.861	289.837	289.908	0.071	1	4	6	2	1	0			699.0	1653.0	604.0	1705.0	570.0	1878.0	568.0	1948.0	569.0	2034.0	5	
AH	1	STUFF	696.0	1337.0	290.294	290.277	290.327	0.05	6	3	2	1	3	0			681.0	1354.0	696.0	1337.0	719.0	1290.0	726.0	1249.0	723.0	1218.0	5	
AY	1	LIKE	655.0	1552.0	290.474	290.477	290.548	0.071	47	1	6	1	7	0			609.0	1850.0	558.0	1955.0	526.0	1950.0	504.0	1688.0	461.0	1496.0	5	
AE	1	THAT	712.0	2074.0	290.821	290.698	291.068	0.37	3	1	4	1	3	0			686.0	2155.0	715.0	2059.0	754.0	1955.0	775.0	1851.0	746.0	1801.0	4	
EH	1	THERE'S	582.0	1796.0	292.844	292.824	292.883	0.059	24	6	4	2	3	3			578.0	1789.0	583.0	1796.0	580.0	1789.0	576.0	1776.0	575.0	1770.0	4	
