BrianL, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
IY	0	MARRY	438.5	1954.6	2975.4	106.2	73.1	595.2	643.031	642.968	643.157	0.189	12	0	0	0	7	0			457.0	1886.9	436.8	1962.0	432.8	2033.4	409.5	2324.5	877.0	2500.8	4	
AY	1	TIDE	822.5	1722.1	2498.0	156.4	263.8	1139.5	643.868	643.867	644.207	0.34	41	1	4	2	3	0		m	796.8	1349.4	802.1	1341.6	790.7	1393.4	711.3	1670.1	555.1	1912.3	6	
AA	1	BARN	699.7	1164.6	2326.2	85.0	75.4	299.1	646.301	646.251	646.401	0.15	44	6	4	2	1	3			695.8	1157.5	699.8	1167.9	700.6	1189.7	696.6	1200.4	688.9	1210.9	5	
AO	1	HORSE	452.7	690.9	1914.4	99.5	48.9	135.1	647.58	647.52	647.701	0.181	64	6	4	2	0	3			453.5	687.0	453.0	692.8	466.7	741.6	482.8	818.5	490.5	922.4	6	
AY	1	SIDE	764.2	1351.3	2544.9	73.5	73.6	456.4	648.913	648.791	649.141	0.35	41	1	4	2	3	0		m	755.4	1342.9	763.7	1353.5	756.0	1393.6	693.8	1616.5	569.4	1862.3	5	
AH	1	SUCKS	657.5	1173.2	2438.0	51.5	53.1	336.1	650.08	650.03	650.179	0.149	6	1	6	1	3	3			626.3	1218.0	659.2	1170.6	668.3	1185.5	663.4	1250.5	611.6	1322.4	5	
AA	1	LAW	633.2	936.4	2793.3	86.7	97.6	223.8	651.383	651.259	651.63	0.371	53	0	0	0	7	0			620.1	911.1	633.5	937.0	646.5	967.8	659.7	1034.9	668.3	1097.7	5	
EY	1	VAGUE	548.4	1863.3	2908.5	135.7	86.4	628.5	652.443	652.41	652.67	0.26	21	1	6	2	1	0			542.2	1933.3	505.9	1997.6	460.1	2009.5	460.9	2030.7	448.5	2059.3	4	
AY	1	MINER	743.5	1363.7	1732.1	165.9	184.0	1097.0	653.664	653.56	653.769	0.209	41	4	4	2	2	1			689.7	1132.2	715.9	1215.4	743.5	1363.7	723.1	1667.9	613.6	1591.4	6	
ER	0	MINER	576.7	1545.6	1851.6	189.6	151.2	79.8	653.9	653.83	654.04	0.21	94	0	0	0	4	0			556.7	1589.4	579.1	1538.9	568.4	1500.3	462.0	1671.9	641.7	1788.3	6	
EH	1	MARY	586.7	1820.0	2396.5	81.3	98.4	659.7	654.78	654.74	654.859	0.119	2	6	4	2	2	1			583.7	1787.7	586.5	1822.7	584.0	1826.5	583.2	1806.2	581.4	1729.9	5	
IY	0	MARY	454.1	1953.5	2969.7	104.4	79.6	564.3	655.02	654.96	655.14	0.18	12	0	0	0	7	0			468.6	1901.4	453.6	1960.1	451.2	2018.1	457.5	2087.6	1004.4	2386.1	4	
