SusanS, 20, f, w, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
OW	1	GO	593.9	1213.2	2190.8	83.7	117.6	474.9	150.755	150.74	150.86	0.12	63	0	0	0	6	0			595.7	1155.6	591.6	1064.7	576.0	1036.2	564.0	1080.4	559.5	1158.3	6	
UW	1	TO	526.3	1797.7	2734.3	122.9	185.5	667.0	150.987	150.98	151.14	0.16	73	0	0	0	3	0			542.2	1710.8	515.9	1555.7	499.6	1311.9	488.9	1294.3	470.9	1718.1	5	
OW	1	SO	796.8	1454.7	3337.3	153.4	162.0	177.1	151.311	151.28	151.45	0.17	63	0	0	0	3	0			786.0	1487.5	839.7	1387.1	891.1	1233.4	866.1	1248.1	830.0	2914.7	4	
EH	1	NEVER	856.2	1680.8	2743.3	226.1	194.9	1059.3	156.001	155.975	156.054	0.079	2	3	2	2	4	1			794.1	1704.5	863.4	1676.6	860.5	1651.2	832.3	1635.0	788.1	1613.9	5	
ER	0	NEVER	599.0	1568.2	2122.1	151.3	163.4	268.2	156.131	156.104	156.185	0.081	94	0	0	0	1	0			617.3	1578.0	597.0	1566.5	559.3	1552.5	495.6	1559.7	494.5	1790.2	5	
AH	0	BEEN	699.4	1562.0	2717.8	80.5	147.8	356.2	156.241	156.224	156.274	0.05	6	4	4	2	1	0			689.6	1550.8	699.4	1562.0	726.6	1591.9	756.7	1615.9	767.7	1625.4	5	
AA	1	ROCHESTER	876.0	1629.3	3142.3	114.4	159.5	1230.0	156.491	156.445	156.584	0.139	5	2	5	1	7	2			835.7	1639.6	878.5	1633.0	860.2	1679.6	822.6	1735.3	758.7	1817.4	4	
EH	2	ROCHESTER	785.6	1758.0	3222.5	134.7	136.8	572.2	156.702	156.685	156.735	0.05	2	3	4	1	5	4			771.1	1754.0	785.6	1758.0	801.7	1751.1	802.7	1704.9	811.2	1686.2	5	
AY	1	I	764.4	1938.4	3263.7	241.8	316.6	609.9	162.472	162.427	162.517	0.09	41	0	0	0	0	0		m	742.7	2135.9	757.1	2028.4	764.4	1938.4	783.0	1887.8	815.4	1778.0	4	
EH	1	THERE	635.6	1725.0	1965.5	50.4	136.8	1710.6	162.717	162.697	162.756	0.059	24	6	4	2	3	0			639.0	1748.1	635.1	1721.9	630.5	1695.1	625.2	1659.9	620.5	1600.3	6	
AH	1	ONCE	893.2	1240.3	2590.6	185.1	129.1	338.3	162.95	162.927	162.996	0.069	6	4	4	2	9	3			867.0	1202.2	895.2	1244.8	904.0	1295.5	883.0	1334.1	840.2	1374.2	5	
OW	1	GO	594.5	1265.3	2468.0	147.1	75.8	219.3	164.329	164.312	164.382	0.07	63	0	0	0	6	0			589.5	1270.0	602.7	1264.8	606.5	1297.4	606.5	1358.3	606.5	1413.7	5	
AA	1	SHOPPING	939.9	1727.3	3173.2	108.1	160.4	280.2	164.549	164.502	164.642	0.14	5	1	1	1	5	1			848.4	1782.1	946.8	1723.2	987.8	1666.6	997.7	1621.8	933.6	1574.0	4	
AY	1	MY	997.8	1697.5	3081.8	200.0	147.0	457.9	168.558	168.535	168.636	0.101	41	0	0	0	2	0			994.1	1681.1	961.3	1770.4	885.4	1952.1	849.7	2135.2	765.1	2177.0	4	
EH	1	FRIEND	803.3	1792.1	3254.0	202.9	299.0	425.7	168.812	168.795	168.846	0.051	2	4	4	2	8	3			812.6	1813.9	800.8	1786.3	784.0	1757.3	766.2	1756.6	751.6	1765.5	4	
AO	1	LAUREN	658.4	1012.8	2762.0	103.8	199.1	343.9	169.078	169.035	169.165	0.13	64	6	4	2	7	1			659.7	981.1	659.2	1020.3	670.0	1077.7	677.2	1175.8	682.1	1260.6	5	
AH	0	LAUREN	667.0	1704.0	2319.8	145.0	159.8	565.7	169.262	169.225	169.335	0.11	6	4	4	2	7	0			667.7	1653.7	667.5	1710.4	672.5	1746.5	663.2	1536.2	641.0	1416.8	6	
ER	0	HER	611.8	1514.8	1860.2	84.5	154.4	162.8	169.622	169.605	169.655	0.05	94	0	0	0	0	0			618.8	1525.8	611.8	1514.8	586.9	1459.8	543.2	1364.5	504.4	1306.2	6	
AH	1	BROTHER	804.5	1542.1	2993.6	47.3	147.5	518.5	169.812	169.786	169.865	0.079	6	3	3	2	8	1			796.3	1534.6	804.7	1543.2	799.3	1552.0	785.2	1564.0	743.7	1570.8	5	
ER	0	BROTHER	613.8	1810.2	3225.0	107.1	224.7	342.1	169.922	169.895	169.975	0.08	94	0	0	0	3	0			614.9	1747.9	613.8	1816.1	611.8	1878.0	609.1	1929.7	606.5	1962.5	4	
AE	1	HAD	762.3	2095.4	3398.5	90.0	153.4	331.0	170.098	170.075	170.145	0.07	3	1	4	2	0	0			755.9	2097.0	762.8	2093.9	756.3	2063.7	732.1	1996.7	686.8	1926.2	4	
AA	1	HOCKEY	997.1	1640.9	1745.0	110.8	334.6	658.1	170.358	170.335	170.405	0.07	5	1	6	1	0	1			994.1	1602.3	997.0	1647.5	987.6	1633.2	967.0	1558.4	939.4	1418.9	6	
IY	0	HOCKEY	469.4	2539.5	3402.5	650.7	708.1	576.8	170.523	170.506	170.556	0.05	12	0	0	0	6	0			535.9	2634.7	469.4	2539.5	400.7	2341.4	425.3	2180.9	477.4	2109.8	4	
EH	1	THERE	736.2	1919.6	3215.4	97.1	93.0	242.3	171.023	170.986	171.096	0.11	24	6	4	2	3	0			733.8	1914.4	736.5	1919.5	738.3	1918.6	738.6	1922.1	739.6	1929.0	4	
AY	1	I	868.1	1635.5	3600.8	132.8	119.6	414.5	171.719	171.708	171.779	0.071	41	0	0	0	0	0		m	867.6	1634.2	856.1	1629.6	835.3	1618.0	814.0	1595.8	801.0	1550.4	4	
AH	0	WAS	605.7	1305.6	3205.1	76.1	119.5	270.5	171.826	171.809	171.859	0.05	6	3	4	2	9	0			609.3	1284.4	605.7	1305.6	596.5	1349.5	578.7	1376.8	561.8	1383.5	5	
AO	0	ALREADY	804.6	1655.9	2831.7	68.8	131.3	823.6	171.946	171.929	171.979	0.05	64	6	4	2	0	2			791.1	1648.7	804.6	1655.9	810.8	1658.7	810.1	1662.9	807.1	1670.1	5	
IY	0	ALREADY	423.4	2435.4	3411.4	108.7	286.0	374.9	172.095	172.058	172.168	0.11	12	0	0	0	3	0			451.0	2366.4	422.0	2439.1	426.8	2468.0	434.3	2442.6	441.0	2231.5	4	
EH	1	THERE	734.6	2082.4	3130.0	82.1	175.4	879.4	172.295	172.218	172.449	0.231	24	6	4	2	3	0			726.6	2017.7	735.3	2083.0	721.7	2034.7	698.1	1932.6	650.7	1830.9	5	
OW	1	SO	749.8	1502.2	3223.5	104.8	130.7	462.5	173.077	173.058	173.218	0.16	63	0	0	0	3	0			800.2	1462.3	792.8	1357.9	775.0	1309.6	755.2	1240.7	701.1	1113.6	5	
IY	1	WE	432.5	2437.1	3144.1	120.3	304.2	745.6	173.348	173.318	173.407	0.089	12	0	0	0	9	0			429.7	2167.1	432.6	2453.3	434.6	2561.8	481.5	2301.3	862.8	2299.3	4	
AA	1	SHOPPING	981.2	1674.6	3533.9	130.0	156.8	467.4	173.885	173.845	173.966	0.121	5	1	1	1	5	1			939.6	1714.2	985.6	1670.0	1018.5	1634.1	1024.2	1611.7	953.2	1548.8	4	
AY	1	WHILE	956.9	1497.0	3400.2	214.1	220.4	644.9	174.238	174.206	174.285	0.079	41	5	4	2	9	0		m	912.2	1420.3	955.8	1488.1	953.2	1498.7	940.2	1493.6	921.1	1490.1	4	
IY	1	HE	507.1	2685.4	3825.8	302.9	292.0	611.2	174.456	174.436	174.495	0.059	12	0	0	0	0	0			494.4	2784.4	508.4	2671.2	508.3	2540.3	479.8	2399.7	453.6	2150.9	3	
AE	1	AT	638.4	1684.7	3167.5	129.2	129.2	333.0	174.639	174.615	174.686	0.071	3	1	4	1	0	0			629.4	1606.7	639.1	1689.2	662.6	1733.2	700.2	1776.7	713.5	1780.9	5	
AA	1	HOCKEY	1035.8	1609.4	2901.6	121.9	230.1	750.7	174.906	174.876	174.965	0.089	5	1	6	1	0	1			1024.8	1555.7	1036.0	1614.2	1021.7	1670.3	996.3	1708.4	955.7	1743.8	5	
IY	0	HOCKEY	431.2	2706.3	3688.9	174.3	355.2	1326.8	175.073	175.056	175.106	0.05	12	0	0	0	6	0			440.6	2717.1	431.2	2706.3	432.6	2705.3	443.6	2661.5	447.2	2505.7	4	
EH	1	NEVER	792.6	1716.0	2879.3	202.1	215.0	641.2	178.491	178.448	178.578	0.13	2	3	2	2	4	1			853.9	1752.5	782.3	1706.1	724.4	1634.0	663.8	1602.0	632.7	1626.0	5	
ER	0	NEVER	731.1	1652.2	2781.8	84.0	162.8	626.4	178.684	178.667	178.718	0.051	94	0	0	0	1	0			709.8	1633.6	736.4	1657.1	768.0	1688.5	782.0	1706.4	783.6	1712.7	5	
EH	1	THERE	698.6	1877.2	3385.4	99.9	156.5	240.0	178.87	178.847	178.917	0.07	24	6	4	2	3	0			685.9	1856.2	701.6	1879.4	716.6	1898.3	712.1	1909.0	686.8	1905.9	4	
AY	1	I'VE	784.7	1795.9	3088.7	214.4	357.7	473.0	182.24	182.209	182.289	0.08	41	3	2	2	0	0		m	801.7	1812.9	797.2	1793.7	763.9	1812.9	708.9	1816.0	633.4	1723.9	5	
AH	0	BEEN	736.8	1759.0	3157.6	99.7	130.3	274.5	182.39	182.37	182.43	0.06	6	4	4	2	1	0			724.6	1758.9	738.6	1758.1	752.2	1745.7	752.6	1737.8	735.0	1735.5	4	
AO	1	ALBANY	968.0	1348.4	2122.8	110.0	99.4	2348.6	182.626	182.58	182.719	0.139	53	5	4	2	0	5			978.7	1394.1	962.9	1341.3	936.5	1321.7	932.6	1315.0	904.4	1308.1	6	
IY	0	ALBANY	642.5	2875.7	3671.9	172.8	396.6	379.2	182.972	182.909	183.099	0.19	12	0	0	0	4	0			676.1	2602.7	639.2	2901.4	644.0	2940.1	616.5	3195.5	472.7	3166.7	3	
EH	1	SCHENECTADY	940.1	1849.1	2808.4	370.8	208.9	1868.6	184.051	184.028	184.097	0.069	2	1	6	1	4	5			872.5	1835.3	945.0	1852.9	969.3	1917.8	976.4	1949.6	930.9	1956.6	5	
IY	0	SCHENECTADY	520.4	2435.6	3197.9	145.4	171.8	270.5	184.298	184.258	184.377	0.119	12	0	0	0	3	0			503.6	2321.8	522.7	2446.5	551.4	2485.5	595.5	2476.1	631.5	2409.6	4	
AY	1	I'VE	796.4	2041.7	3067.0	81.0	189.3	487.3	184.402	184.377	184.447	0.07	41	3	2	2	0	0		m	789.3	2096.6	796.1	2028.7	791.4	1969.4	776.1	1919.9	735.2	1890.8	4	
EH	1	NEVER	702.0	1653.4	2614.3	145.9	262.6	458.9	184.524	184.507	184.557	0.05	2	3	2	2	4	1			689.5	1651.3	702.0	1653.4	723.6	1662.9	730.4	1666.4	730.6	1667.6	5	
ER	0	NEVER	639.8	1663.2	2202.6	101.7	155.4	315.8	184.61	184.587	184.657	0.07	94	0	0	0	1	0			651.2	1652.8	637.8	1664.7	626.3	1668.8	607.1	1645.9	580.8	1600.2	5	
AY	1	I'VE	812.5	1692.0	3139.2	204.1	248.9	445.0	185.057	185.027	185.138	0.111	41	3	2	2	0	0		s	810.7	1709.2	783.7	1720.1	758.6	1735.6	720.0	1776.1	640.2	1783.0	4	
AH	0	BEEN	844.9	1678.3	2988.7	143.7	168.5	374.3	185.234	185.217	185.267	0.05	6	4	4	2	1	0			815.1	1660.8	844.9	1678.3	878.8	1699.0	887.3	1702.1	875.2	1696.4	5	
AO	1	ALBANY	928.9	1346.7	1781.5	106.3	174.8	1827.6	185.448	185.428	185.487	0.059	53	5	4	2	0	5			923.0	1350.1	929.6	1346.4	934.4	1344.6	929.9	1341.3	923.4	1331.7	6	
IY	0	ALBANY	615.7	2963.1	3881.7	137.7	81.4	561.5	185.771	185.707	185.898	0.191	12	0	0	0	4	0			627.0	2909.0	613.7	2965.4	608.4	2955.6	597.7	2870.2	552.4	2800.5	3	
AE	1	BASKETBALL	715.1	2170.1	3042.8	104.9	239.2	1299.7	187.729	187.679	187.829	0.15	39	3	4	1	1	5			645.6	2148.1	722.3	2158.0	761.0	2058.8	781.3	1980.4	789.3	1880.6	5	
AO	2	BASKETBALL	766.2	1279.5	2506.9	103.5	219.8	256.3	188.051	188.008	188.138	0.13	53	5	4	2	1	0			672.9	1201.6	778.3	1295.8	797.6	1336.7	771.6	1329.6	681.9	1332.7	5	
EY	1	GAME	618.7	2745.3	3237.3	62.3	197.2	305.4	188.323	188.228	188.418	0.19	21	4	1	2	6	0			605.4	2619.3	616.7	2227.6	618.7	2745.3	615.9	2744.9	623.2	2710.2	5	
ER	0	FOR	644.4	1847.4	3438.2	136.9	119.1	800.5	188.986	188.952	189.053	0.101	94	0	0	0	1	0			648.5	1817.6	644.1	1848.6	635.8	1844.8	625.6	1795.7	620.6	1686.2	4	
AA	1	PROCTOR	875.4	1614.4	2344.9	159.9	216.7	759.4	189.266	189.223	189.353	0.13	5	1	6	1	8	4			864.2	1648.5	879.9	1614.6	907.5	1630.9	899.8	1679.5	812.5	1759.4	5	
ER	0	PROCTOR	672.4	1753.3	2189.5	120.1	174.1	616.5	189.536	189.483	189.642	0.159	94	0	0	0	3	0			677.0	1761.1	672.0	1750.6	657.1	1741.2	627.5	1768.0	608.7	1820.0	6	
EY	1	PLAYOFFS	728.0	1750.1	3408.6	54.5	134.9	175.8	190.389	190.377	190.556	0.179	21	0	0	0	8	1			711.0	1997.8	666.0	2214.0	661.1	2301.9	712.5	2158.5	780.5	1966.4	4	
ER	0	FOR	590.2	1677.0	1966.1	112.4	327.7	430.6	194.062	194.042	194.103	0.061	94	0	0	0	1	0			609.8	1618.3	587.8	1683.8	570.7	1740.0	567.3	1804.6	552.7	1889.7	5	
AH	1	SOMETHING	768.6	1449.0	3010.9	253.8	309.4	508.8	194.2	194.183	194.233	0.05	6	4	1	2	3	4			749.6	1480.3	768.6	1449.0	810.0	1404.8	827.3	1369.6	813.5	1343.4	5	
EH	1	ELSE	701.8	1989.6	2560.8	98.2	294.3	878.4	194.449	194.422	194.503	0.081	2	5	4	2	0	3			664.8	2214.6	705.1	1973.3	748.6	1823.7	814.9	1753.5	870.3	1679.3	5	
AY	1	I	839.5	1667.3	3383.4	246.7	205.4	314.6	195.816	195.808	195.867	0.059	41	0	0	0	0	0		m	835.0	1661.0	811.6	1661.3	779.0	1667.6	731.3	1671.7	696.7	1668.0	4	
OW	1	DON'T	678.2	1618.3	2514.9	127.7	165.4	1091.0	195.895	195.888	195.938	0.05	62	4	4	2	3	0			678.2	1618.3	677.8	1612.4	674.5	1589.4	666.7	1545.6	658.6	1508.6	5	
IH	1	REALLY	620.3	1653.9	2377.7	63.0	117.9	575.4	196.078	196.058	196.118	0.06	1	5	4	2	7	1			623.4	1670.0	620.1	1652.0	621.9	1641.4	622.8	1633.1	624.5	1625.3	5	
IY	0	REALLY	569.1	1676.7	2685.9	148.7	318.5	626.7	196.221	196.158	196.348	0.19	12	0	0	0	7	0			595.7	1873.7	555.7	1617.0	498.1	1222.0	469.2	1235.5	445.7	1270.6	6	
EH	1	REMEMBER	697.0	1757.6	2917.4	143.1	183.3	1106.0	196.544	196.517	196.598	0.081	2	4	1	2	2	4			691.9	1736.0	697.1	1759.2	694.8	1772.5	686.4	1787.9	677.9	1813.7	4	
AY	1	I'VE	1070.7	1808.3	3253.6	169.9	159.8	354.2	199.701	199.693	199.833	0.14	41	3	2	2	0	0			1015.1	1881.2	959.7	1937.7	884.6	2052.8	836.6	2166.7	744.2	2231.0	4	
AH	0	BEEN	796.7	1770.4	3095.9	131.3	96.7	273.8	200.039	200.013	200.092	0.079	6	4	4	2	1	0			772.2	1762.1	802.2	1771.0	826.9	1767.9	817.0	1767.8	784.9	1774.7	4	
EH	1	THERE	653.4	2095.5	2749.8	57.5	219.8	415.1	200.375	200.272	200.582	0.31	24	6	4	2	3	0			655.8	2181.5	652.2	2078.8	654.8	1973.2	643.6	1870.4	630.1	1845.7	5	
IH	0	BECAUSE	496.2	2132.2	3089.6	247.3	174.6	215.4	204.724	204.707	204.757	0.05	1	1	6	1	1	1			491.8	2108.7	496.2	2132.2	512.6	2198.0	588.8	2242.8	566.5	2192.3	5	
AY	1	I	826.3	1901.8	3146.8	132.4	82.2	169.2	204.947	204.897	205.007	0.11	41	0	0	0	0	0		s	719.5	1722.3	807.7	1831.9	824.6	1932.3	803.7	2036.5	795.0	2153.4	4	
AE	1	HAD	780.8	2044.7	3222.2	147.9	170.1	238.8	205.063	205.036	205.117	0.081	3	1	4	2	0	0			783.2	2094.3	780.1	2040.0	769.0	1963.2	726.5	1878.0	659.3	1754.0	4	
AY	1	LIKE	739.7	1714.2	3391.8	130.7	103.9	210.8	205.212	205.206	205.296	0.09	47	1	6	1	7	0			711.3	1843.0	645.4	2005.3	618.3	2186.2	668.4	2383.6	832.5	2600.7	4	
AO	1	FOUR	624.0	912.2	2674.3	115.2	83.1	612.3	205.479	205.446	205.546	0.1	64	6	4	2	1	0			594.5	906.9	628.3	915.1	654.9	980.7	659.9	1087.3	657.1	1192.7	6	
EY	1	DAYS	617.4	2183.4	3285.4	98.6	162.8	303.7	205.652	205.636	205.777	0.141	21	3	4	2	3	0			613.3	2260.4	581.9	2398.4	518.4	2475.0	475.7	2352.0	467.9	2156.6	4	
AO	1	OFF	891.2	1530.0	3053.0	120.3	168.2	313.2	205.866	205.826	205.946	0.12	53	3	2	1	0	0			820.1	1581.8	898.0	1528.2	926.6	1515.9	919.3	1495.4	908.0	1484.2	4	
ER	0	FOR	628.9	1695.8	2277.4	153.2	177.4	773.4	207.754	207.707	207.848	0.141	94	0	0	0	1	0			639.6	1650.2	628.9	1698.1	619.3	1709.0	617.6	1723.4	612.0	1696.7	5	
AY	1	LIKE	748.0	1415.2	3281.7	77.1	180.6	667.8	207.922	207.878	208.008	0.13	47	1	6	1	7	0			711.1	1355.9	747.7	1429.0	735.2	1635.7	664.3	1947.3	589.4	2208.5	5	
UW	1	TWO	476.7	1501.3	2569.5	132.0	361.5	448.2	208.194	208.187	208.238	0.051	73	0	0	0	3	0			476.7	1501.3	464.5	1467.1	453.3	1464.0	448.6	1524.5	455.5	1603.4	6	
EY	1	DAYS	674.3	2282.7	3312.5	124.0	203.3	369.9	208.339	208.287	208.507	0.22	21	3	4	2	3	0			673.2	2277.2	633.9	2435.1	576.0	2559.5	556.5	2644.8	501.4	2546.1	4	
AE	1	AND	673.8	2697.3	3200.8	147.4	324.4	318.4	209.713	209.563	210.013	0.45	3	4	4	2	0	3			668.4	2780.2	670.7	2637.6	660.1	2298.6	778.8	1981.1	749.8	1847.5	5	
IY	0	THE	458.5	2891.8	3167.7	120.4	323.6	599.7	213.546	213.372	213.893	0.521	12	0	0	0	3	0			475.6	2845.3	456.0	2907.2	445.5	2805.9	435.9	2976.1	449.3	2846.6	4	
EH	1	SECOND	858.4	1846.6	3250.5	121.8	217.9	372.5	214.195	214.172	214.242	0.07	2	1	6	1	3	1			832.9	1822.0	864.1	1851.7	888.5	1878.9	892.5	1911.4	875.2	1962.6	4	
AH	0	SECOND	685.3	2262.3	3202.0	89.1	148.2	347.5	214.339	214.322	214.372	0.05	6	4	4	2	6	0			672.1	2283.2	685.3	2262.3	697.2	2213.0	683.4	2156.4	665.4	2120.7	5	
AY	1	TIME	882.4	1933.4	3235.7	115.6	250.1	841.4	214.519	214.492	214.612	0.12	41	4	1	2	3	0		m	882.0	1933.4	879.2	1952.0	871.9	1997.6	837.5	2011.1	782.4	1933.6	4	
AY	1	I	715.5	1938.5	2738.9	226.9	154.1	557.2	214.67	214.643	214.772	0.129	41	0	0	0	0	0		s	710.5	1866.1	714.0	1954.6	679.3	1925.7	634.8	1768.7	612.0	1592.0	5	
EH	1	WENT	966.9	1746.9	2091.9	264.5	161.8	1735.5	214.922	214.872	215.022	0.15	2	4	4	2	9	3			931.9	1611.9	968.0	1748.5	952.5	1750.9	963.4	1779.0	925.1	1810.3	6	
IY	1	ME	464.3	3079.2	4076.1	211.3	134.7	440.1	217.562	217.522	217.642	0.12	12	0	0	0	2	0			473.9	3102.4	463.8	3067.8	472.7	3049.1	517.0	3114.9	658.4	2951.1	3	
AY	1	MY	865.8	1911.1	2996.9	269.2	129.2	397.0	217.744	217.721	217.812	0.091	41	0	0	0	2	0			858.7	1895.8	834.2	1969.2	741.2	2095.8	670.1	2204.1	615.2	2317.2	5	
AE	1	GRANDPARENTS	673.6	2193.4	3342.4	130.1	100.2	798.0	217.944	217.911	218.011	0.1	33	4	1	2	8	5			663.8	2190.4	675.8	2192.8	682.9	2192.0	676.4	2212.3	681.0	2211.9	4	
EH	2	GRANDPARENTS	632.5	2065.6	2545.0	37.2	269.8	269.3	218.174	218.141	218.241	0.1	2	6	4	2	1	1			628.0	2090.8	633.1	2061.0	632.4	2033.3	622.9	2036.7	620.2	2021.5	5	
AY	1	MY	688.0	1644.7	2563.1	142.1	259.5	511.1	218.474	218.472	218.541	0.069	41	0	0	0	2	0		m	664.8	1664.1	641.7	1584.8	602.4	1445.9	573.8	1390.2	561.6	1320.8	6	
AY	1	MY	1057.3	1713.3	3159.6	306.7	178.3	322.2	219.276	219.172	219.381	0.209	41	0	0	0	2	0		m	1010.1	1686.3	1020.8	1689.5	1059.8	1714.3	968.0	1685.9	983.1	1663.2	4	
AA	1	MOM	714.4	1119.3	2727.1	181.9	297.4	685.0	219.499	219.442	219.612	0.17	5	4	1	2	2	0			745.1	1165.3	715.7	1121.3	746.5	1184.2	758.5	1351.6	745.5	1351.6	6	
AY	1	LIKE	776.7	1638.4	3435.1	161.2	155.6	292.5	222.093	222.024	222.175	0.151	47	1	6	1	7	0			724.6	1209.8	738.3	1360.7	766.1	1758.9	670.8	2035.2	602.6	2296.8	5	
AH	0	IT	601.3	1505.4	2087.8	138.1	111.1	2159.0	223.135	223.118	223.168	0.05	6	1	4	1	0	0			616.1	1509.8	601.3	1505.4	581.4	1496.3	563.5	1467.9	553.0	1442.0	6	
AH	1	ONE	716.6	1310.1	3271.3	111.5	123.0	149.2	223.471	223.438	223.538	0.1	6	4	4	2	9	0			698.5	1322.4	716.1	1307.6	701.3	1285.7	685.3	1274.9	669.1	1297.2	5	
AY	1	SCIENCE	1045.6	1844.0	3263.1	246.7	159.7	872.0	223.734	223.747	223.847	0.1	41	0	0	0	3	1			790.2	2070.6	711.6	2204.6	684.6	2312.2	679.4	2413.9	666.5	2488.3	4	
IY	1	MUSEUMS	598.4	2425.1	3239.0	183.1	398.2	375.0	224.454	224.418	224.527	0.109	11	0	0	0	3	1			538.6	2238.4	606.6	2449.0	646.5	2567.5	679.1	2506.6	696.5	2336.8	4	
AY	1	I	833.7	1749.4	2445.5	95.4	123.6	3307.1	224.687	224.637	224.737	0.1	41	0	0	0	0	0		m	700.1	1524.6	786.8	1473.4	833.7	1749.4	833.2	1761.8	788.2	1717.8	5	
ER	0	REMEMBER	607.1	1338.4	2142.2	57.0	157.2	211.3	225.057	225.037	225.098	0.061	94	0	0	0	1	0			603.5	1358.7	607.5	1333.6	607.8	1266.6	600.6	1205.0	587.4	1160.3	6	
IH	1	REALLY	592.0	1636.7	3094.5	130.6	136.8	826.0	225.435	225.418	225.468	0.05	1	5	4	2	7	1			590.1	1653.7	592.0	1636.7	598.0	1605.6	600.9	1584.4	600.2	1557.9	5	
IY	0	REALLY	600.6	1926.9	3461.5	156.5	144.2	80.3	225.525	225.498	225.578	0.08	12	0	0	0	7	0			596.1	1747.5	599.9	1944.8	571.7	2194.1	605.2	2428.0	873.7	2704.4	4	
AO	1	CALLED	965.8	1265.4	3267.7	326.5	370.2	196.6	225.725	225.698	225.778	0.08	53	5	4	2	6	3			984.1	1270.8	962.4	1265.9	921.8	1276.4	884.6	1283.2	850.9	1282.8	4	
AY	1	I	864.6	1614.7	2833.0	381.7	153.0	630.9	233.287	233.252	233.322	0.07	41	0	0	0	0	0		m	804.6	1712.4	851.6	1666.9	864.6	1614.7	881.9	1562.0	903.3	1519.6	5	
AE	1	HAVE	776.2	2060.3	3226.2	120.2	311.9	1189.2	233.668	233.651	233.701	0.05	3	3	2	2	0	0			786.4	2078.2	776.2	2060.3	766.6	1985.6	753.4	1953.2	726.6	1990.1	5	
AY	1	MY	858.1	1795.3	2924.5	319.3	147.0	1663.6	237.278	237.271	237.381	0.11	41	0	0	0	2	0			787.6	1953.5	696.5	2157.3	675.6	2301.6	675.6	2399.5	652.9	2471.9	5	
AE	1	AUNT	635.5	2736.2	3375.8	126.9	291.9	802.4	237.424	237.381	237.511	0.13	33	4	4	2	0	3			626.7	2425.9	640.7	2740.1	671.9	2715.4	658.5	2613.7	649.8	2325.4	5	
AH	1	UNCLE	674.3	1416.1	1604.3	252.7	222.7	657.0	237.691	237.661	237.751	0.09	6	4	6	2	0	4			698.4	1479.3	670.6	1411.2	635.9	1362.9	616.8	1210.4	643.2	1232.7	6	
