JanetB, 40, F, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
IH	1	CITY	531.9	1965.1	2685.9	134.3	241.3	637.7	248.785	248.765	248.824	0.059	1	1	4	1	3	1			512.4	1971.1	532.7	1966.5	537.8	1966.8	536.3	1943.7	527.7	1929.3	4	
IY	0	CITY	493.2	2040.2	3315.7	227.8	622.1	580.6	248.911	248.884	248.965	0.081	12	0	0	0	3	0			503.5	2051.9	491.7	2044.9	473.9	2097.3	444.8	2066.5	569.1	2149.1	5	
AY	1	I	782.1	1926.7	2509.7	142.3	201.1	529.1	249.409	249.394	249.504	0.11	41	0	0	0	0	0		s	765.0	1941.2	671.5	1982.8	571.1	1980.3	505.3	1883.2	435.0	1590.5	5	
IY	0	REALLY	470.1	2407.7		265.4	188.4		249.747	249.714	249.813	0.099	12	0	0	0	7	0			465.0	2360.2	470.4	2406.6	449.3	2405.7	425.7	2402.2	564.4	2558.6	3	
UW	1	DO	492.8	1694.8	2586.8	155.9	235.5	356.4	249.881	249.874	249.983	0.109	73	0	0	0	3	0			507.3	1570.7	532.5	1385.1	555.3	1175.7	638.5	1019.0	664.4	964.9	4	
AA	1	PARDON	830.1	1602.2	2096.2	147.7	217.5	496.1	252.719	252.702	252.752	0.05	44	6	4	2	1	4			847.9	1612.6	830.1	1602.2	801.8	1605.6	773.9	1635.2	721.6	1573.6	6	
EH	1	YES	610.4	1996.0	2692.3	108.8	469.3	541.0	254.295	254.255	254.375	0.12	2	3	4	1	9	0			568.7	2108.9	613.9	1978.3	652.8	1881.3	673.2	1820.5	703.8	1803.8	4	
EY	1	THEY	527.9	2158.7	2872.5	103.8	307.6	649.8	254.546	254.534	254.635	0.101	22	0	0	0	3	0			519.1	2240.9	499.9	2332.9	466.1	2391.6	415.7	2334.6	438.4	2297.2	4	
IH	1	DID	550.3	2034.8	2780.1	80.3	269.1	322.0	254.764	254.714	254.865	0.151	1	1	4	2	3	0			499.6	2124.1	551.9	2025.1	560.1	1980.3	597.3	1904.9	586.8	1906.9	4	
EY	1	THEY	530.1	2050.1	2726.3	137.2	301.4	616.5	255.026	255.014	255.074	0.06	22	0	0	0	3	0			530.1	2050.1	516.4	2097.6	512.5	2188.4	521.9	2247.7	537.2	2148.7	4	
OW	1	BOTH	584.5	1087.7	2693.2	123.2	115.6	647.7	255.185	255.174	255.314	0.14	62	3	3	1	1	0			590.4	1032.4	569.0	974.7	568.5	904.1	681.1	833.7	609.4	1631.6	5	
EY	1	THEY	485.9	2000.5	2504.9	174.6	1232.6	186.5	255.768	255.755	255.844	0.089	22	0	0	0	3	0			473.2	1942.5	455.4	1998.2	446.3	2355.7	437.6	2097.6	690.8	2035.6	4	
OW	1	BOTH	564.4	1131.1	1828.9	115.8	88.0	1843.2	255.962	255.944	256.064	0.12	62	3	3	1	1	0			581.9	1112.8	587.7	1034.9	553.8	968.1	498.2	864.7	590.9	1369.1	6	
EY	1	CAME	599.5	2484.0		232.1	118.7		256.186	256.174	256.275	0.101	21	4	1	2	6	0			589.6	2484.4	557.0	2514.6	541.0	2584.4	531.2	2645.0	506.6	2643.1	3	
IH	1	HERE	638.4	2007.4	2408.6	130.2	410.9	320.6	256.445	256.415	256.505	0.09	14	6	4	2	0	0			624.6	2141.3	639.0	1997.8	625.8	1872.7	625.6	1771.3	645.2	1678.9	5	
AH	0	A	812.4	1499.7	3374.0	110.5	187.9	1046.8	259.487	259.457	259.547	0.09	6	0	0	0	0	0			879.6	1640.8	803.2	1503.6	739.3	1584.4	643.2	1730.4	500.1	1842.3	4	
IH	0	DEGREE	447.7	2217.9	3945.3	259.2	417.4	1083.8	259.654	259.637	259.687	0.05	1	1	6	2	3	1			444.2	2273.0	447.7	2217.9	444.8	2201.5	426.6	2243.5	674.6	2528.2	3	
IY	1	DEGREE	463.3	2330.0	2557.6	103.9	175.6	526.8	259.906	259.876	259.966	0.09	12	0	0	0	8	0			461.9	2244.5	463.5	2345.7	460.7	2422.7	461.7	2470.8	470.3	2485.6	4	
AW	1	ACCOUNTING	898.8	1389.4	2126.5	438.5	495.4	164.4	260.233	260.216	260.326	0.11	42	4	4	2	6	4			881.4	1270.6	927.8	1087.0	901.0	1203.3	962.2	1414.4	962.7	1255.4	6	
AE	1	AND	695.0	1808.3	2884.2	455.3	427.7	1242.6	261.038	261.018	261.078	0.06	3	4	4	2	0	3			532.3	1713.1	716.3	1823.3	842.6	1891.6	828.9	1885.0	798.3	1854.9	5	
IY	0	THE	464.9	2571.8		362.4	126.2		261.222	261.189	261.289	0.1	12	0	0	0	3	0			462.2	2554.6	467.3	2572.4	503.5	2549.6	547.1	2522.5	592.1	2354.4	3	
AH	1	OTHER	819.6	1536.7	2940.8	126.3	190.3	483.9	261.322	261.289	261.389	0.1	6	3	3	2	0	1			808.1	1677.3	818.0	1515.3	786.9	1385.7	716.6	1281.6	737.1	1572.3	4	
AA	1	GOT	917.6	1757.1	2820.5	115.2	132.1	392.6	261.962	261.898	262.089	0.191	5	1	4	1	6	0			798.2	1643.3	921.0	1747.3	944.2	1698.3	928.1	1686.6	885.0	1724.3	5	
IY	1	SHE'S	416.2	2627.3	3515.5	355.1	989.0	1635.3	263.094	263.071	263.141	0.07	11	3	4	2	5	0			394.9	2500.1	418.7	2619.6	431.8	2599.5	425.2	2609.9	421.6	2554.3	3	
EH	1	SECRETARY	876.0	1719.0	2896.1	143.0	149.4	468.0	263.524	263.501	263.57	0.069	2	1	6	1	3	2			834.1	1670.4	878.7	1724.1	907.1	1779.1	917.5	1817.9	876.4	1851.8	4	
AH	0	SECRETARY	499.9	1039.6	2402.6	340.8	264.2	638.9	263.683	263.66	263.73	0.07	6	1	4	1	8	2			549.4	997.2	497.3	1044.9	482.3	1115.5	465.4	1217.1	422.9	1427.6	5	
EH	2	SECRETARY	543.9	1836.8	3145.8	259.0	166.2	908.8	263.89	263.85	263.97	0.12	2	6	4	2	3	1			520.9	1956.3	544.8	1819.4	549.4	1629.6	550.5	1555.4	544.7	1487.4	5	
IY	0	SECRETARY	519.2	2452.0	3953.2	438.5	578.9	1332.6	264.081	264.041	264.16	0.119	12	0	0	0	7	0			516.0	2398.0	526.6	2458.5	718.6	2461.8	1241.0	2824.5	632.7	2267.6	3	
EH	1	MEDICAL	863.3	1831.4	2847.6	69.6	96.5	501.1	264.687	264.66	264.74	0.08	2	1	4	2	2	2			868.4	1845.5	861.9	1829.5	837.3	1809.3	798.7	1774.3	705.1	1748.8	4	
EH	1	SECRETARY	762.5	1839.3	2880.9	161.9	164.1	1027.5	265.076	265.049	265.129	0.08	2	1	6	1	3	2			786.7	1849.9	757.2	1832.2	737.1	1780.9	716.1	1794.8	701.4	1819.1	5	
EH	2	SECRETARY	550.9	2044.7	2794.7	181.4	144.2	1168.7	265.416	265.399	265.449	0.05	2	6	4	2	3	1			556.9	2061.1	550.9	2044.7	554.7	1999.9	574.0	1968.5	578.7	1947.9	4	
IY	0	SECRETARY	475.2	2391.5		656.5	340.3		265.573	265.54	265.639	0.099	12	0	0	0	7	0					491.7	2393.7	551.9	2287.5	755.8	2466.9	662.4	2463.6	3	
EH	1	QUESTION	818.3	1652.9	2842.7	127.1	196.1	938.8	285.284	285.261	285.33	0.069	2	3	4	1	9	4			829.0	1570.3	816.5	1662.2	785.5	1734.5	714.4	1771.1	630.0	1765.1	4	
IY	1	ME	511.7	2489.3	4170.2	263.8	743.6	2552.6	285.893	285.85	285.98	0.13	12	0	0	0	2	0			528.2	2315.0	508.0	2511.5	436.3	2543.4	411.5	2478.7	460.6	2564.5	3	
IH	0	BECAUSE	448.9	2698.3		236.6	291.8		286.06	286.04	286.1	0.06	1	1	6	1	1	1			502.9	2667.6	447.7	2699.5	431.7	2685.4	404.5	2623.5	427.9	2618.0	3	
AY	1	I'M	830.8	1662.0	2523.0	128.8	497.3	620.3	286.34	286.3	286.381	0.081	41	4	1	2	0	0		m	773.2	1654.8	796.4	1618.3	830.8	1662.0	821.3	1662.8	794.3	1654.9	4	
AA	1	NOT	856.5	1690.4	2941.6	159.8	474.3	464.8	286.564	286.52	286.651	0.131	5	1	4	1	4	0			821.0	1796.2	862.1	1685.2	902.0	1718.2	895.7	1713.9	839.0	1649.5	4	
AE	1	TRAVELER	569.2	2280.2	4370.6	88.9	445.3	1088.1	287.008	286.971	287.081	0.11	3	3	2	2	8	2			568.9	2171.9	569.2	2291.2	569.3	2374.7	578.9	2282.8	597.9	2032.5	3	
ER	0	TRAVELER	558.7	1147.5	1734.8	222.6	303.3	250.6	287.314	287.271	287.401	0.13	94	0	0	0	7	0			616.1	1224.9	556.6	1142.6	560.7	1117.5	600.7	1137.1	691.0	1493.3	6	
AY	1	I	852.5	1834.0	2766.4	136.7	196.9	884.7	287.499	287.491	287.59	0.099	41	0	0	0	0	0			842.8	1883.6	782.5	1997.7	717.3	2092.2	630.1	2114.9	552.5	2092.3	5	
OW	1	DON'T	697.1	1466.9	2606.4	130.0	213.1	1238.8	287.721	287.691	287.811	0.12	62	4	4	2	3	3			670.9	1572.6	751.5	1281.8	814.6	1038.2	772.2	1270.4	691.1	1568.3	4	
OW	1	GO	621.5	968.5	2302.7	187.1	264.3	1168.6	287.958	287.951	288.07	0.119	63	0	0	0	6	0			563.5	933.3	583.9	924.2	557.1	863.6	502.1	804.0	470.4	763.1	6	
AA	1	LOT	872.5	1545.3	3161.0	186.4	150.9	1129.8	288.281	288.231	288.381	0.15	5	1	4	1	7	0			848.2	1387.7	876.4	1557.8	855.9	1608.6	835.0	1641.3	812.4	1694.0	4	
EY	1	PLACES	648.9	1760.0	3060.6	75.8	160.8	671.0	288.683	288.671	288.801	0.13	21	3	4	1	8	1			576.2	1838.4	498.7	1800.1	450.9	1802.6	420.2	2023.0	369.0	2111.2	4	
AH	0	PLACES	461.8	1737.4	2695.9	214.4	429.3	605.0	288.97	288.95	289.011	0.061	6	3	4	2	3	0			489.5	1850.2	446.0	1795.3	435.9	1762.5	426.5	1689.3	424.8	1687.6	5	
AY	1	LIKE	739.4	1420.2	3501.5	155.4	319.6	825.7	289.202	289.2	289.28	0.08	47	1	6	1	7	0			718.5	1604.3	668.8	1736.7	593.1	1869.9	526.1	1950.4	508.7	1940.9	4	
AE	2	CALIFORNIA	953.2	1661.7	2567.5	454.7	394.1	486.0	291.01	290.99	291.051	0.061	3	5	4	2	6	2			1003.5	1836.5	949.6	1630.7	902.7	1421.8	864.3	1275.7	885.7	1329.8	5	
AH	0	CALIFORNIA	435.8	1302.1	2006.5	298.8	915.1	620.9	291.221	291.201	291.26	0.059	6	3	2	1	7	2			472.6	1389.2	439.2	1314.6	476.2	1462.0	505.0	1486.5	516.1	1401.9	6	
AO	1	CALIFORNIA	629.4	810.9	2248.7	93.1	101.0	1327.1	291.337	291.301	291.41	0.109	64	6	4	2	1	4			620.9	795.6	632.3	814.9	647.1	856.5	661.1	889.3	632.1	963.9	6	
EH	1	SEVERAL	744.4	1580.8	2852.4	130.9	370.2	1187.3	291.777	291.75	291.831	0.081	2	3	2	2	3	2			694.5	1581.2	747.3	1578.6	774.6	1545.8	780.5	1485.8	782.8	1434.3	4	
AY	1	TIMES	860.7	1736.3	3081.4	317.9	160.4	1142.9	292.109	292.11	292.221	0.111	41	4	1	2	3	3		m	841.6	1732.8	803.8	1697.3	777.9	1772.9	735.0	1994.1	708.5	2130.1	4	
IY	1	WE	454.2	2395.7	4613.2	205.5	543.5	2790.1	292.654	292.63	292.701	0.071	12	0	0	0	9	0			454.1	2170.8	454.4	2411.9	455.9	2544.2	450.1	2593.7	440.7	2629.5	3	
AH	0	A	674.2	1147.9	1978.8	205.4	318.6	1265.5	292.827	292.81	292.86	0.05	6	0	0	0	0	0			660.8	1199.9	674.2	1147.9	672.7	1111.0	632.6	1081.4	595.5	1038.1	6	
AA	1	LOT	828.9	1446.0	3259.2	121.6	388.6	621.2	292.978	292.941	293.051	0.11	5	1	4	1	7	0			816.4	1324.0	828.9	1454.8	812.7	1550.5	792.2	1635.2	766.8	1681.6	4	
AE	1	FAMILY	543.1	2501.4		195.1	140.7		293.274	293.211	293.401	0.19	39	4	1	2	1	1			1460.7	2716.7	545.5	2503.6	586.0	2539.8	595.1	2582.4	654.0	2504.5	3	
IY	0	FAMILY	524.5	2382.8	4036.6	575.6	359.0	2099.6	293.594	293.561	293.66	0.099	12	0	0	0	7	0			506.9	2141.0	530.2	2412.1	534.4	2417.5	484.9	2412.1	808.0	2657.6	3	
EH	1	THERE	671.4	1978.1	3038.1	230.2	236.9	1116.2	293.801	293.771	293.861	0.09	24	6	4	2	3	0			636.9	2023.4	673.9	1974.7	696.0	1927.7	710.3	1895.3	702.4	1837.3	4	
EY	1	BASICALLY	491.6	2589.8		116.0	180.4		298.326	298.31	298.451	0.141	21	3	4	1	1	2			481.9	2585.7	463.3	2560.1	460.8	2636.3	459.5	2754.5	462.4	2738.9	3	
IY	0	BASICALLY	461.3	2438.6	4472.5	195.1	449.3	2791.0	298.877	298.83	298.97	0.14	12	0	0	0	8	0			483.8	2273.7	457.6	2457.3	423.8	2566.7	428.0	2631.8	414.2	2621.5	3	
EY	1	SAME	594.8	2407.8	3858.7	329.1	160.2	3582.2	299.29	299.26	299.39	0.13	21	4	1	2	3	0			591.4	2394.8	587.7	2451.9	566.0	2583.2	540.3	2609.0	547.0	2626.2	3	
IY	0	THE	395.3	2176.6	2597.5	158.0	715.7	138.8	300.027	300.0	300.081	0.081	12	0	0	0	3	0			398.6	2218.3	394.9	2143.3	395.5	1784.7	420.6	1556.3	485.0	1567.2	5	
OW	1	ONLY	737.5	1510.2	2885.4	119.0	178.8	345.3	300.096	300.081	300.141	0.06	62	4	4	2	0	1			726.9	1533.2	769.9	1423.9	807.9	1304.0	847.6	1225.4	882.7	1165.4	4	
IY	0	ONLY	407.8	1964.4	2728.6	202.3	299.0	555.4	300.264	300.231	300.33	0.099	12	0	0	0	7	0							1223.0	2802.2	1169.5	3041.8	1101.9	2904.8	4	
AY	1	I	859.2	1911.6	2898.2	98.2	118.4	607.6	300.541	300.5	300.64	0.14	41	0	0	0	0	0		s	839.7	1936.9	850.3	1922.7	782.9	2024.0	668.9	2116.8	574.5	2198.1	4	
IH	1	DIDN'T	560.8	1939.2	2680.3	68.3	77.8	262.4	300.7	300.68	300.74	0.06	1	4	4	2	3	3			543.6	1948.7	563.4	1936.9	580.7	1899.5	590.1	1830.1	607.4	1754.3	4	
AY	1	LIKE	802.5	1552.3	3301.5	168.4	156.8	709.0	300.895	300.9	300.95	0.05	47	1	6	1	7	0			764.6	1801.3	729.7	1894.1	686.9	1984.5	645.0	2066.5	609.9	2159.7	4	
AW	1	ABOUT	859.3	1511.9	2886.9	154.6	366.4	563.1	301.172	301.14	301.41	0.27	42	1	4	1	1	0			909.3	1458.3	876.9	1296.7	746.8	1191.0	717.3	1011.4	685.0	983.8	5	
AH	0	THE	518.8	1597.3	3307.6	90.8	277.7	2148.9	302.356	302.339	302.389	0.05	6	0	0	0	3	0			530.5	1639.5	518.8	1597.3	482.4	1556.7	452.5	1613.6	454.5	1643.2	4	
OW	1	GROCERY	561.0	1012.2	2117.4	91.0	63.4	384.2	302.575	302.568	302.648	0.08	62	3	4	1	8	1			558.2	1004.4	547.8	983.9	537.4	973.7	546.5	981.7	565.0	1061.8	5	
AO	1	STORES	537.5	1196.0	1864.1	122.7	141.7	290.3	303.071	303.038	303.138	0.1	64	6	4	2	3	3			521.9	1304.7	538.9	1182.3	551.8	1098.1	560.0	1052.6	563.1	1078.5	5	
AH	0	A	710.6	1747.1	2990.2	82.1	117.8	980.2	303.882	303.865	303.915	0.05	6	0	0	0	0	0			697.7	1775.4	710.6	1747.1	720.9	1680.8	708.6	1608.8	673.0	1519.0	4	
AA	1	LOT	868.8	1543.2	2926.0	127.1	188.8	452.1	304.034	303.994	304.114	0.12	5	1	4	1	7	0			860.0	1482.7	869.3	1555.3	850.8	1632.2	814.3	1647.6	739.3	1655.0	4	
AA	1	PRODUCTS	757.5	1040.8	1951.6	174.3	611.6	274.4	304.781	304.755	304.834	0.079	5	1	4	2	8	1			771.2	1117.6	757.8	1031.9	754.9	1027.4	733.0	1108.2	715.7	1507.6	6	
IY	1	WE	437.8	1804.9	2615.5	307.6	594.5	307.5	305.161	305.144	305.195	0.051	12	0	0	0	9	0			443.0	1770.4	436.6	1812.2	411.6	1832.6	389.2	1816.3	388.8	1808.8	5	
AE	1	CARRY	511.3	2066.4	2400.7	131.2	162.3	1948.9	305.371	305.354	305.404	0.05	3	6	4	2	6	1			504.6	2097.6	511.3	2066.4	529.7	1965.9	542.8	1875.1	622.0	1779.3	4	
IH	1	IN	529.5	2191.6	2726.1	154.0	206.6	387.8	305.591	305.574	305.624	0.05	1	4	4	2	0	0			524.9	2204.2	529.5	2191.6	540.5	2139.2	545.8	2106.9	540.1	2042.0	4	
AW	1	OUR	810.0	1785.9	2474.6	129.7	146.2	978.5	305.7	305.685	305.745	0.06	42	0	0	0	0	1			802.0	1789.2	822.0	1774.8	843.1	1761.3	850.2	1762.2	844.0	1768.4	4	
ER	0	OUR	622.3	1734.0	1868.7	145.4	276.3	148.3	305.772	305.745	305.825	0.08	94	0	0	0	0	0			695.7	1725.0	616.8	1731.6	557.7	1730.0	515.4	1811.9	468.1	1776.5	6	
AO	1	STORES	508.9	1214.9	1742.6	147.2	180.2	288.4	306.002	305.985	306.035	0.05	64	6	4	2	3	3			498.9	1211.6	508.9	1214.9	518.5	1204.1	518.8	1207.2	523.7	1192.7	6	
AY	1	LIKE	781.0	1524.4	2618.4	107.9	141.5	812.7	306.477	306.475	306.555	0.08	47	1	6	1	7	0			768.3	1683.2	726.3	1794.5	666.9	1891.8	605.7	2060.2	563.1	2268.5	4	
EY	1	MAYONNAISE	637.7	2550.6		361.3	124.9		307.175	307.154	307.275	0.121	21	0	0	0	2	2			630.5	2578.7	618.6	2654.9	631.8	2693.0	612.1	2744.4	591.8	2738.6	3	
EY	2	MAYONNAISE	548.0	2749.7		232.2	165.5		307.397	307.355	307.615	0.26	21	3	4	2	4	0			538.6	2748.7	515.0	2769.0	508.9	2774.7	579.9	2786.2	613.4	2794.6	3	
AY	1	BUY	829.1	1683.7	2794.9	82.6	144.7	372.1	308.834	308.781	308.951	0.17	41	0	0	0	1	0			805.1	1679.1	824.8	1699.3	765.0	1827.2	639.4	2058.9	503.6	2054.8	4	
AO	1	SAUSAGES	909.7	1439.5	2364.6	128.2	620.4	868.9	309.52	309.46	309.64	0.18	53	3	4	1	3	2			894.6	1189.6	920.6	1493.4	997.1	1592.3	997.4	1788.8	973.4	1666.2	5	
IH	0	SAUSAGES	433.4	2126.4	4172.2	166.9	501.3	1362.3	309.79	309.77	309.831	0.061	1	2	5	2	3	1			442.8	2026.9	432.5	2142.7	430.0	2366.1	438.2	2628.3	441.5	2720.1	3	
AH	0	SAUSAGES	471.9	2013.4	3387.5	163.5	479.9	767.6	310.07	309.97	310.27	0.3	6	3	4	2	5	0			465.7	1996.0	471.8	2013.0	472.2	1962.8	561.1	1871.7	475.8	1890.7	4	
ER	0	OR	520.4	1538.2	1758.9	100.6	298.0	245.8	310.49	310.45	310.571	0.121	94	0	0	0	0	0			547.0	1605.8	518.5	1534.9	501.8	1633.4	470.0	1680.3	451.9	1675.5	5	
AY	1	TYPES	877.1	1658.3	2626.1	264.4	197.0	337.0	311.067	311.061	311.171	0.11	47	1	1	1	3	3		m	771.1	1482.1	686.8	1168.3	594.5	1309.1	520.1	1521.2	543.8	1386.1	6	
AH	0	THAT	478.8	981.7	2156.7	83.9	768.2	501.8	311.901	311.861	311.981	0.12	6	1	4	1	3	0			471.4	1119.8	479.0	979.7	476.3	1001.6	484.4	1028.5	492.1	1124.6	6	
AH	1	BUT	771.5	1183.9	2226.6	134.1	200.3	1009.5	312.131	312.091	312.211	0.12	6	1	4	1	1	0			713.4	1148.0	773.9	1184.9	807.9	1134.6	803.3	1204.4	845.1	1235.7	6	
AY	1	I	1049.0	1655.3	2711.7	162.9	193.3	510.2	313.335	313.322	313.432	0.11	41	0	0	0	0	0			1031.1	1689.4	974.4	1777.1	837.2	1857.7	670.1	1961.2	508.5	1883.3	4	
IH	1	THINK	621.5	1666.6	2682.0	506.7	472.0	771.5	313.559	313.532	313.612	0.08	1	4	6	2	3	3			566.8	1498.1	622.9	1684.0	591.5	1887.1	562.1	2021.0	621.1	2150.5	5	
AH	1	THE	720.3	1651.7	2916.8	131.5	195.2	796.6	314.085	314.021	314.212	0.191	6	0	0	0	3	0			727.0	1648.1	718.8	1650.5	714.1	1653.8	709.1	1634.7	650.8	1547.4	4	
IY	0	THE	410.7	2529.2		210.8	109.2		315.635	315.592	315.722	0.13	12	0	0	0	3	0			410.5	2526.1	411.6	2531.3	423.9	2551.9	436.3	2542.9	503.7	2490.4	3	
AH	1	OTHER	802.9	1550.8	2703.5	84.3	168.7	475.2	315.758	315.722	315.831	0.109	6	3	3	2	0	1			763.1	1680.1	806.5	1533.6	805.7	1422.4	747.2	1346.2	697.3	1592.1	4	
ER	0	OTHER	503.8	1795.2	2858.1	211.4	203.8	1852.4	315.901	315.881	315.941	0.06	94	0	0	0	3	0			539.0	1800.9	498.8	1793.9	463.9	1862.4	449.9	1921.8	435.5	1921.0	4	
EY	1	STATES	615.9	2567.6		515.4	481.4		316.166	316.151	316.331	0.18	21	1	4	1	3	3			485.5	2491.8	486.6	2522.2	451.1	2628.2	444.2	2769.2	420.9	2810.4	3	
AY	1	I	733.2	1821.7	2731.0	128.5	177.0	370.2	316.521	316.482	316.591	0.109	41	0	0	0	0	0		m	704.6	1787.7	733.1	1819.3	718.3	1692.6	719.1	1557.2	651.9	1279.9	5	
AA	1	WANT	905.4	1440.1	2774.3	217.4	222.6	1218.9	316.701	316.671	316.762	0.091	5	4	4	2	9	3			903.8	1304.5	903.5	1459.3	899.3	1558.2	898.4	1624.0	887.1	1688.5	4	
EY	1	SAY	528.7	2013.0	2556.1	101.8	320.1	552.9	317.037	317.002	317.141	0.139	22	0	0	0	3	0			560.5	2186.5	550.5	2327.7	516.9	2373.6	496.8	2383.4	479.9	2333.9	4	
ER	0	OR	587.6	1606.6	2578.1	260.9	360.4	4010.8	317.185	317.141	317.272	0.131	94	0	0	0	0	0			550.7	1816.7	589.4	1583.4	622.5	1453.8	582.0	1452.9	484.7	1513.0	4	
IH	1	CITIES	489.9	2116.7	4654.0	161.5	169.1	2388.1	317.789	317.762	317.842	0.08	1	1	4	1	3	1			476.7	2098.0	491.1	2119.3	504.5	2165.2	502.5	2184.9	478.2	2188.4	3	
IY	0	CITIES	330.4	2043.4	2984.5	541.5	920.5	752.6	317.972	317.902	318.112	0.21	11	3	4	2	3	0			378.5	2314.7	335.8	2067.4	357.1	1918.1	367.5	1957.5	371.9	1947.6	4	
AY	1	LIKE	768.3	1427.0	3007.3	107.5	125.9	312.8	318.314	318.302	318.382	0.08	47	1	6	1	7	0			764.9	1477.9	726.5	1646.1	641.2	1801.6	555.5	1992.5	493.2	2087.2	4	
IH	1	IN	408.2	2735.8		331.8	127.0		318.505	318.482	318.552	0.07	1	4	4	2	0	0			403.2	2757.1	407.7	2732.7	406.6	2666.2	404.3	2600.2	411.8	2542.5	3	
IH	1	SYRACUSE	530.1	1957.5	4242.7	349.6	234.4	1774.1	318.902	318.882	318.941	0.059	14	6	4	2	3	2			523.4	1996.2	531.8	1954.1	543.4	1940.5	546.3	1898.5	546.3	1865.2	3	
UW	2	SYRACUSE	380.6	1857.2	2826.2	158.6	277.0	1252.5	319.315	319.292	319.362	0.07	72	3	4	2	9	0			381.3	1945.2	380.4	1850.5	374.7	1793.3	368.0	1728.3	367.5	1720.9	4	
AY	1	I	786.7	1577.8	2334.5	122.4	489.0	454.0	319.538	319.502	319.642	0.14	41	0	0	0	0	0			773.8	1596.7	781.3	1619.0	743.0	1754.2	636.8	1737.2	542.0	1916.5	5	
EY	1	SAY	638.4	1910.9	3031.4	134.3	141.9	560.0	319.96	319.942	320.192	0.25	22	0	0	0	3	0			556.3	1136.8	525.9	1290.7	488.6	1326.9	449.5	1518.7	427.9	1468.1	5	
AE	1	HAVE	528.7	2111.3	2654.0	117.5	455.4	226.1	320.978	320.952	321.031	0.079	3	3	2	2	0	0			525.3	2131.0	529.8	2104.8	537.5	2055.9	550.8	1946.3	561.0	1826.0	4	
AA	1	LOT	997.0	1454.1	2885.6	128.4	199.9	405.3	321.421	321.351	321.561	0.21	5	1	4	1	7	0			949.2	1338.7	999.3	1461.1	1001.3	1535.7	967.8	1508.5	940.9	1537.2	5	
AO	1	MORE	536.1	1212.0	2287.2	586.1	317.1	767.2	321.719	321.672	321.812	0.14	64	6	4	2	2	0			702.9	1824.5	521.3	1111.9	590.6	833.4	605.2	902.0	595.9	983.4	6	
IH	1	INDUSTRY	550.9	2223.7	2681.8	519.6	645.2	1270.6	321.911	321.881	321.971	0.09	1	4	4	2	0	5							555.3	2419.8	506.2	2427.5	494.6	2514.2	4	
AH	0	INDUSTRY	610.3	1733.2	2866.1	132.3	210.0	1256.1	322.158	322.121	322.231	0.11	6	3	4	1	3	4			572.6	1767.9	610.4	1730.0	595.1	1708.2	543.2	1670.8	518.5	1614.7	4	
IY	0	INDUSTRY	487.8	2013.2	2642.9	165.3	149.4	1612.4	322.464	322.441	322.511	0.07	12	0	0	0	8	0			482.5	1965.2	487.8	2022.2	487.9	2063.6	505.0	2083.3	523.6	2083.0	4	
AH	0	A	653.3	1701.8	3192.3	228.4	532.1	901.3	322.541	322.511	322.602	0.091	6	0	0	0	0	0			620.3	1824.4	653.5	1676.0	617.9	1873.1	565.5	2062.4	549.6	1660.7	4	
AA	1	LOT	943.7	1438.3	3149.7	196.0	207.5	660.4	322.738	322.691	322.832	0.141	5	1	4	1	7	0			927.6	1383.9	943.2	1440.9	926.9	1481.6	927.0	1491.1	905.7	1402.0	4	
AO	1	MORE	600.4	782.9	2016.0	691.9	530.8	1268.0	322.992	322.952	323.072	0.12	64	6	4	2	2	0			515.2	762.5	584.9	777.7	562.1	875.2	583.7	911.7	577.6	933.5	6	
AH	2	UNEMPLOYMENT	824.6	1633.9	2435.0	388.0	185.4	779.6	324.368	324.348	324.408	0.06	6	4	4	2	0	2			920.9	1731.9	793.4	1602.1	737.2	1550.9	686.9	1502.2	670.4	1433.7	6	
OY	1	UNEMPLOYMENT	792.2	1459.8	2951.0	104.9	87.5	279.3	324.727	324.697	324.787	0.09	61	4	1	2	8	1			812.3	1268.6	789.7	1478.0	746.8	1740.2	699.9	1910.7	658.1	1933.5	4	
AY	1	HIGHER	976.3	1852.5	2552.1	183.6	238.5	1205.8	325.197	325.207	325.327	0.12	41	0	0	0	0	1		s	895.5	1932.4	783.5	1919.3	674.3	1823.9	601.9	1863.4	556.8	1886.0	4	
ER	0	HIGHER	523.2	1624.6	1922.8	130.9	130.6	542.4	325.35	325.327	325.397	0.07	94	0	0	0	0	0			521.6	1731.6	522.8	1612.8	529.3	1470.8	523.4	1362.0	522.8	1272.7	5	
EY	1	RATED	446.8	2377.7	4346.3	151.0	187.0	1830.7	325.55	325.538	325.637	0.099	21	1	4	1	7	1			437.1	2456.5	420.6	2511.8	402.6	2563.1	394.0	2576.7	492.3	2521.5	3	
IY	1	WE	402.3	2572.2	4537.9	129.6	182.7	2181.6	326.455	326.435	326.495	0.06	12	0	0	0	9	0			413.6	2443.8	401.0	2582.0	392.6	2658.2	379.2	2711.1	357.6	2709.7	3	
